,corridor_id,rmse,mae,mape
39,15538,0.454316355338598,0.19989518436293632,0.012469402218186137
40,15556,0.27384830919741243,0.14354833825875427,0.01462077622619617
41,15558,0.13693550090690562,0.10042505443206334,0.010647064596955712
42,15560,0.9573626243587071,0.3199320372068109,0.04670750269762641
43,15562,0.22758090835258687,0.16175384814233176,0.025265418163591673
44,15564,0.35372128391454766,0.16623322766011106,0.009538635768288785
45,15566,0.6657264616133892,0.25440439085443917,0.014045255828869818
46,15688,0.6411206541148372,0.3021295219979899,0.01680053177059751
47,15690,0.739854838519701,0.3567444383786002,0.01993434443772755
48,16048,0.3287143324957926,0.14918455988424884,0.020607982941212896
49,16050,0.3981882616882481,0.2386921300044641,0.03385054376279454
50,16068,0.4868335220115657,0.25727470885380266,0.016759432625683537
51,16070,0.20133008417000006,0.15515821842907834,0.010330468706837716
52,16072,0.3071982245189827,0.13676561929760234,0.029175085308271672
53,16074,0.37591714268547527,0.14594870245960695,0.028874832829943166
54,20035,0.4212146493107456,0.2414106741387315,0.019514453768105823
55,20037,0.5015313782778718,0.2937227991179307,0.02310145469144829
56,20139,1.1732907846264784,0.5128174317045748,0.026640368086624743
57,20141,1.018115012958744,0.5829405318367159,0.030068278894260444
58,22040,0.24257012349943918,0.12669962658840334,0.00658045754048302
59,22041,0.7668213492685881,0.2951332857920413,0.014859021560311087
60,22136,1.231949998294047,0.44421592856187836,0.019588762431190464
61,22137,0.38425819092686053,0.19089890570256393,0.008525560633232468
62,22138,0.4992885543135889,0.20973409514545957,0.03300685350008874
63,22139,0.0889763046420409,0.05951209533910513,0.013449532347069198
64,22142,0.765732783751845,0.3602940910457133,0.05923705087908984
65,22143,0.9412040901462692,0.42919306108138044,0.06369861796875706
66,22146,0.026111675375761267,0.01846736243333064,0.014053024002770262
67,22147,0.21244817880712055,0.05980244124716422,0.040857434934457926
68,22148,0.9347283531850191,0.37519089097831954,0.020707848120965835
69,22149,2.578244146048226,0.5911146180230084,0.03245836118839881
70,22150,0.21389080056162338,0.09782730193440116,0.021200671719252696
71,22151,0.46460250673588654,0.3055019418400444,0.04638274671113082
72,22166,0.5604318666544053,0.29735153782334556,0.021493609479089425
73,22167,0.49095622900064034,0.26572164906622214,0.021776098178739232
74,22168,0.056182831262118274,0.04000568187753813,0.010874102272570442
75,22169,0.3966898448329547,0.0867848624871311,0.02060414450862298
76,22170,1.1146191910230436,0.5264997471152246,0.03116934155271167
77,22171,0.3376057887989319,0.17984590998416297,0.012528542030583662
78,22175,0.6156180283331215,0.38662440076938737,0.018215458422122667
79,22176,1.4071693480748595,0.5177235436404923,0.0276278257684802
80,22190,0.08943347600412255,0.06113652646935826,0.00493077366206396
81,22191,0.4503356363820327,0.12124152446357789,0.014502403190321707
82,22194,0.39942606480882037,0.17757052905561024,0.012826937299893551
83,22195,0.3168569234900465,0.23210022883453857,0.01646619645500465
84,22196,1.0615199560442345,0.42556453714348114,0.01974192050197113
85,22197,2.695424934596807,0.7904370674691645,0.040125630638200634
86,22198,0.4649185731010058,0.2808815781569692,0.016570323831300228
87,22199,0.31548152488510195,0.18948182828524185,0.012523826033310028
88,22204,0.15110072671770652,0.1114614218717491,0.012831460139694746
89,22205,0.21008386160649734,0.13919938316312405,0.015204284551078561
90,22208,0.8597800602155108,0.32075287932235885,0.017995420274848507
91,22209,0.9705902274492166,0.4780914315882478,0.02473942606750165
92,22210,0.7593137113369589,0.42866296773070056,0.026787079163538414
93,22211,0.5572994646836061,0.3991535008723946,0.024265396798211606
94,22212,0.7187006016523718,0.320697936094809,0.016970812087689472
95,22220,0.6849012439507661,0.37969999430539014,0.013401472683236841
96,22221,0.4264094168335596,0.3337768410425956,0.012228863714460176
