,corridor_id,r2,rmse,mae,mape
37,22148,0.7727428566244636,0.49117657934365033,0.2050339071435648,0.011190282719700278
38,22149,0.8910245332640775,0.596070215580511,0.2720779397129725,0.014206939641152314
39,22150,0.5456710652730055,0.25050738306669595,0.10223569120875649,0.02155104275923854
40,22151,0.8796057586250604,0.8285949704005451,0.49175646099742487,0.07979788637740479
41,22166,0.7436877750549481,0.7631135236883967,0.3031050884612481,0.02335709702659532
42,22167,0.7196321463874203,0.5381238807191928,0.23248901172003755,0.01886897190431866
43,22168,0.7191855696010809,0.061291229429758586,0.03712089841966815,0.009958023898543396
44,22169,0.5496680111468771,0.18791832373897588,0.04851362995090586,0.012161519845160458
45,22170,0.8026739717588344,0.7097045854301769,0.3047364130035799,0.018545776587411675
46,22171,0.8208981600017942,0.5352282995380863,0.23565052589367314,0.015449975092042462
47,22175,0.8792581320700803,0.464181420356687,0.26740805605782864,0.012380274274516833
48,15520,0.7525255855651587,0.46437687750086215,0.204114913914834,0.014671306083770748
49,22176,0.8179641406820307,0.5391799613591305,0.25558718436915934,0.013089397765539313
50,15522,0.5937996948573891,0.6042735687305483,0.18681380522944344,0.013168525252039584
51,20139,0.7643334934456438,1.2276751989333927,0.5190897661213789,0.026630211600628517
52,15532,0.8270079943586939,0.6102850127181929,0.32770352386266755,0.022971675529619963
53,20141,0.877211200094959,1.1374439052434635,0.5747658637842148,0.02824378699605753
54,15534,0.8207112278712193,0.3375143339426304,0.21443054507014234,0.015820386183313793
55,22190,0.6501294115998304,0.2853286054233247,0.10140666297528486,0.007885671783668122
56,15536,0.6149037840847567,0.22002778266286832,0.1006414538449363,0.006966058890894207
57,16048,0.7501760688402551,0.3105097036959419,0.13755764651086846,0.01906428587963756
58,15538,0.740743870680506,0.463603573950038,0.2135696724428531,0.013886322535967556
59,16050,0.7272234018835673,0.3903160742804164,0.20792585657624596,0.02916459290914571
60,22191,0.5712121953324205,0.33066511955008876,0.10000367795330056,0.011843884683841873
61,22194,0.7142419663048084,0.43056953770474393,0.1891590815964954,0.013009062892931687
62,22195,0.782413812176694,0.5218808157557787,0.2392704320610227,0.01602323992068374
63,22196,0.8715433095006906,1.285408849430949,0.5539448644786849,0.025512200918262916
64,22197,0.7958506112725636,1.049782118181837,0.48749671181209975,0.022870414025846674
65,22198,0.7920116582458674,0.7618502962179238,0.35245607385884475,0.02052883119807925
66,22199,0.7425446344199624,0.4016660693042239,0.18293622324688114,0.01156437349284882
67,22204,0.8628803799028864,0.22108561432176033,0.12654032575457017,0.014180407790759575
68,22205,0.8549904474907914,0.5338247242482251,0.27083273148536474,0.027139570525133886
69,22208,0.7708050619694632,0.6011446608434512,0.27006201418770126,0.014182229878381457
70,22209,0.9088775213860949,0.6240237552138058,0.3474554717574456,0.01744473706053049
71,22210,0.9014389391637577,0.7368251757900445,0.4740234767655887,0.028105892439214776
72,22211,0.8930580573163218,0.7510802191880053,0.4709415818808852,0.027856137421904698
73,15556,0.6065749242646767,0.4496491676696146,0.14112113728251943,0.013397529223017632
74,16068,0.6075181193957175,0.597234702469613,0.27285908441538576,0.016900699093825734
75,15558,0.7913777676613316,0.22196063408714675,0.10579400823290123,0.010824544501348066
76,16070,0.749594343461943,0.3241342711288484,0.15899803206278437,0.01024422158000685
77,15560,0.8701130688676657,0.44341260057616394,0.18636930383855324,0.024611248160806717
78,16072,0.8150976929892474,0.5711327861125377,0.19443793755909702,0.039822676848819
79,15562,0.6921092899218375,0.2590316458141243,0.17595804376425359,0.027105659614139944
80,16074,0.8838573180813379,0.5255570950924094,0.18096563098362817,0.03496907297219565
81,15564,0.8682768515102631,0.3496321183613829,0.17974396978016258,0.01032509709600329
82,22212,0.6726605168118742,0.3035399202948212,0.17523436284668753,0.009229561302150018
83,15566,0.8797894574403841,0.459405262396105,0.26680707443398743,0.015079956888329917
84,22220,0.8750839603393047,0.8948693257124747,0.510256317615172,0.017574873883014677
85,22221,0.8264054982424816,1.1098023060522446,0.48188357551876365,0.016062653346798513
86,15688,0.8823090682403689,0.251422319219616,0.13135363040651427,0.00752064565643669
87,15690,0.7979868202466105,0.4037030372355982,0.20150302529238256,0.011216802357655174
88,15272,0.9042715056146633,0.7826247168653472,0.35944353461185746,0.025925603466116037
89,15274,0.7340352907193262,0.38651596419455986,0.21165500391681485,0.016409045036359236
90,15292,0.6497860294544517,0.543163593435363,0.1941734168300796,0.02885044338176388
91,15294,0.5430862446765143,0.9712405266025258,0.26172464232998693,0.034407314193875015
92,15348,0.9170623085807618,0.5991763148332301,0.30397778291856176,0.03386910688567464
93,15350,0.8551614017242145,0.7609304122221144,0.34028030078284893,0.035313139566947115
94,15354,0.2862882223869099,0.08009361121341212,0.048781561902523224,0.02413945629794356
95,15356,0.8089229033496736,1.1098371121127826,0.5502367036469397,0.03924995309156945
96,15358,0.8376023452911227,0.8946987284183888,0.35981441838838185,0.026988169522555477
